book_id,title,author,genre,language,summary,complexity_score
5028,Cerpen Pilihan Kompas 2009 : Pada Suatu Hari Ada Ibu dan Radian,Kompas,Fiction|Antologi,id,"""Langit jadi merah. Seekor naga menukik, menyapu bintang-bintang dan matahari. Pucuk-pucuk sayapnya memercik bara. Api bertebaran. Angin berputing. Ketakutan disemprotkan ke udara seperti tinta gurita."" Kalimat di atas adalah penggalan cerpen ""Pada Suatu Hari, Ada lbu dan Radian"". Penulisnya, Avianti Armand, adalah nama baru di Harian Kompas, bahkan cerpennya tersebut adalah yang pertama dimuat di harian ini. Meski demikian, kritikus sastra, Budiarto Danujaya, dan Menteri Riset dan Teknologi 2004-2009 Kusmayanto Kadiman, yang kami minta memilih cerpen terbaik yang terbit di Kompas Minggu sepanjang tahun 2009, sepakat menetapkan karya tersebut sebagai Cerpen Terbaik. Banyak nama penulis baru bagi Kompas yang karyanya terpilih dalam buku antologi Cerpen Kompas Pilihan 2009 ini, kabar yang menggembirakan karena berarti sastra koran masih tetap menarik dan dibutuhkan.",
5029,Garda Detak: Antalogi Gawat Darurat,dr. Gia Pratama,Fiction|Antologi,id,"""Saat setiap detik begitu berharga, untuk setiap detak yang menyimpan cerita"" Garda Detak adalah kumpulan kisah nyata dari ruang gawat darurat-tempat di mana keputusan dibuat dalam hitungan detik, dan nyawa dipertaruhkan tanpa kompromi. Melalui sudut pandang seorang dokter, buku ini mengungkap drama, emosi, dan sisi kemanusiaan yang jarang terlihat di balik pintu rumah sakit. Setiap kisah membawa pembaca ke momen paling genting-penuh haru, tawa, bahkan air mata, sambil menyisipkan pesan kesehatan yang tak ternilai. Dengan karakter yang hidup dan cerita yang mendebarkan, Garda Detak tidak hanya menggugah emosi, tapi juga tersirat pemicu alasan untuk menjaga kesehatan, agar tidak perlu bertemu Tim Medis ini di IGD. Siap merasakan detak jantungmu berpacu? ""Di balik setiap detak jantung yang terselamatkan, tersimpan kisah mendalam dari garda terdepan. dr. Gia membawa pembaca seolah mengalaminya secara langsung."" Dr. dr. Vito Damay, Sp.JP(K), M.Kes, AIFO-K, FIHA, FICA, FASCC",
5030,Cerpen Kompas Pilihan 2008 – SMOKOL,Kompas,Fiction|Antologi,id,"Bulan Juni tahun 2009, Harian Kompas kembali menerbitkan antologi cerpen, Cerpen Kompas Pilihan 2008. Seperti yang telah dimulai sejak 2006, pemilihan kali ini pun dilakukan oleh dua orang Juri dari luar Redaksi Kompas sebagai bagian dari upaya Kompas untuk terus-menerus meningkatkan kualitas karena sifat media massa haruslah selalu bisa mengikuti perubahan suasana zaman. Dari 51 cerpen yang dimuat di Harian Kompas selama 2008, peraih Khatulistiwa Literary Award 2004, Linda Christanty, dan pengajar filsafat di Fakultas Ilmu Budaya Universitas Indonesia, Rocky Gerung, memilih 15 cerpen untuk Cerpen Kompas Pilihan 2008. ""Smokol"" karya Nukila Akmal, terpilih sebagai cerpen terbaik. Rocky menarik benang merah dari ""Smokol"", kisah perjamuan di meja makan, ke kehidupan kita sehari-hari, dari politik pencitraan hingga politik ""rasa lapar' yang wujudnya adalah korupsi, sekaligus upaya mencari keadilan, kesetaraan, dan kebebasan.",
5031,Cerpen Pilihan Kompas 2010 - Dodolitdodolitdodolibret,Kompas,Fiction|Antologi,id,"Cerpen ”Dodolitdodolitdodolibret” karya Seno Gumira Ajidarma yang menjadi Cerpen Terbaik Kompas 2010, mengisolasi siratan pesan tentang pluralitas makna kebenaran religius. Bahwa kita jangan mudah mengklaim agama kita sendiri paling benar dan menganggap sesat agama lain, dan jangan pula gampang menganggap pemahaman kita sendiri tentang agama kita sebagai yang paling benar di antara pemahaman-pemahaman lain yang dimiliki saudarasaudari seagama kita. ”Agama pada hakikatnya adalah makna, pemaknaan, yang muncul dari pengalaman,” kata Huston Smith Mayoritas Cerpen Pilihan Kompas 2010, seperti kecenderungan umum cerpen-cerpen Kompas selama ini, memperdengarkan derau isu-isu sosial aktual yang biasa tampil di rubrik berita dan opini di media massa, seperti penggusuran dan teror bom (Ikan Terbang Kufah karya Triyanto Triwikromo), penggusuran dan kriminalisasi minoritas (Pengunyah Sirih karya S Prasetyo Utomo), korupsi (Menjaga Perut karya Adek Alwi), konflik rakyat vs industrialis (Ada Cerita di Kedai Tuak Martohap karya Timbul Nadeak), penindasan dan kekerasan terhadap perempuan (Sepasang Mata Dinaya yang Terpenjara karya Ni Komang Ariani), (Sonya Rury karya Indra Tranggono), ekses dekadensi moral (Ordil Jadi Gancan karya Gde Aryantha Soethama).",
5032,Cerpen Pilihan Kompas 2012 - Laki-laki Pemanggul Goni,Kompas,Fiction|Antologi,id,"Antologi Cerpen Pilihan Kompas 2012 tidak lain adalah ‘potret’ tentang keindonesiaan kita; sebuah Indonesia yang heterogen, unik, sekaligus juga problematik. ‘Potret’ ini adalah sekrup kecil dari sebuah mesin raksasa bernama Indonesia. Serpihan-serpihan yang tercecer dari problem bangsa ini yang (mungkin) sudah begitu akut, kompleks, dan multidimensional. Sejumlah 20 cerpen dalam antologi ini separuhnya mempertontonkan akar budaya yang diperlakukan secara beragam. Cerpen yang terpilih sebagai cerpen terbaik, “Laki-laki Pemanggul Goni” (Budi Darma) dikisahkan begitu dingin, tetapi toh kita tetap merasakan hadirnya atmosfer suasana cerita yang menegangkan dengan segala tekatekinya. Keberhasilan cerpen ini bukan terletak pada kepiawaian pengarang menyembunyikan identitas tokoh-tokohnya. Dalam cerpen ini, diperlihatkan betapa penting semua unsur intrinsik tampil kompak, berjalin berkelindan membangun cerita. Di antara ke-20 cerpen kali ini, “Laki-laki Pemanggul Goni” tampil sebagai cerpen yang kaya tafsir dan kaya makna. Cerpen Pilihan Kompas pada akhirnya boleh dianggap sebagai juru bicara cerpen Indonesia kontemporer sekaligus menampilkan dirinya sebagai ‘potret’ Indonesia.",
5033,20 Tahun Cerpen Pilihan Kompas - Dari Salawat Dedaunan sampai Kunang-kunang di Langit Jakarta,Kompas,Fiction|Antologi,id,"Dalam sekali pukul pembacaan, kita akan menemukan sedikit ciri yang menandai sebagian besar cerpen (di buku ini). Pertama adalah pilihan bentuk dan gaya, atau cara penceritaan yang secara dominan dipenuhi oleh kecenderungan yang mistik, lalu mengarahkan cerita pada simpulan atau akhir yang supranatural dan surealistik. Tak kurang dari 50 persen (11 cerpen) yang memiliki kecenderungan semacam ini, mulai dari “Wiro Seledri” karya GM Sudarta, “Biografi Kunang-kunang” (Sungging Raga), “Burung Api Siti” (Triyanto Triwikromo), hingga “Malam di Kota Merah” (Toni Lesmana), “Batas Tidur” (Gde Aryantha Soethama). Dua cerpen yang terpilih sebagai “terbaik” pun –“Salawat Dedaunan” (Yanusa Nugroho) dan “Kunang-kunang di Langit Jakarta” (Agus Noor)—memiliki sub-genre yang sama. Dalam kumpulan ini, ketujuh cerpen terpilih tetap dalam tegangan itu, saat mereka menjumput kembali khazanah cerita lokal, hingga logika, mitologi, dan mistisisme lokalnya. Katakanlah karya-karya mulai dari “Orang-orang Larenjang” (Damhuri Muhammad), “Pakiah dari Pariangan” (Gus tf Sakai), “Mar Beranak di Limas Isa” (Guntur Alam), “Ikan Kaleng” (Eko Triono), dan lainnya. Cerpen Salawat Dedaunan dibungkus dalam alur sederhana dan bahasa yang mudah diikuti, tetapi memancing imajinasi yang tinggi. Kemuraman religiusitas masyarakat disikapi dengan cara-cara yang amat “nglakoni”. Berbuat adalah cara paling baik untuk mendorong sebuah perubahan sikap. Kendati perubahan sikap masyarakat kemudian terjadi karena alasan berbeda, tetapi dorongan untuk berubah itu dipicu oleh tindakan tak kenal menyerah. Kunang-kunang di Langit Jakarta, mengunyah simbolisasi itu menjadi jiwa-jiwa yang melayang di setiap gedung, yang dulu menjadi situs pemerkosaan serta kemalangan yang terjadi saat kerusuhan Mei 1998 di Jakarta. Cerpen ini melukiskan realitas tragedi dengan cara-cara yang romantik, tetapi menggugah.",
5034,Cerita Mamah Muda: Insecure,Ken Terate,Fiction|Antologi,id,"Insecure, rasa tidak nyaman dan tidak cukup itu kerap menghantui keseharian kita. Rasa menginginkan lebih, rasa tidak aman dengan apa yang telah dimiliki, rasa bahwa orang lain lebih baik dari kita. Demikian pula yang dirasakan kelima ibu muda dalam kisah-kisah antologi ini. Berada dalam lingkungan yang berbeda kelas sosialnya, rasa tidak pernah benar saat mengasuh anak, bersaing dengan mantan istri si suami dan anak tiri yang tak pernah puas, menghadapi netizen mahabenar dan tidak bisa menjadi pasangan yang sepadan bagi suami yang bintang sinetron, hingga tekanan sahabat yang terlalu negatif. Apakah salah satunya pernah juga kamu alami? Apa kisah insecure-mu sendiri?",
5035,Pelangi Waktu Malam,"Bayu Permana, Flara Deviana, Anindya Frista, dan Innayah Putri",Fiction|Antologi,id,"Empat cerita, empat penulis, empat luka. Ini tentang kisah yang terlambat disuratkan, tentang mereka yang pernah hampir bahagia, tentang impian yang hancur sebelum sempat dibangun, juga tentang pagi yang tak akan pernah tiba. Sapta mesti menelan fakta bahwa sahabatnya, Tobias, bunuh diri. Padahal Tobias yang dia kenal adalah sosok yang penuh hidup. Di dalam surat-surat yang dia tinggalkan, Tobias menuliskan borok mengerikan yang dia simpan rapat-rapat dalam dirinya. Di kisah lain, Ayana melarikan diri ke Bandung setelah menggugat cerai sang suami di hari ulang tahun pernikahan mereka. Di sana, dia bukannya menyembuhkan trauma, malah bertemu Ezra, cinta pertama yang akan mengonfrontasi kisah mereka di masa lalu. Pada hari jadi mereka yang ke-8, Nalu ditinggalkan kekasihnya, Praya. Kilasan indah masa lalu tak sanggup membuat keduanya menyelamatkan cinta yang setengah mati diperjuangkan. Praya pergi, tanpa pernah tahu apa yang sudah Nalu siapkan untuk masa depan mereka. Pada cerita terakhir, Hana memberanikan diri untuk duduk di depan kamera, mengulang malam mengerikan yang telah merenggut bagian berharga dari dirinya, dan juga hidupnya. Hana tahu, malam itu mungkin akan memenjaranya untuk waktu yang sangat lama.",
5036,Hal yang Tak Kau Bawa Pergi Saat Meninggalkanku,J.S. Khairen,Fiction|Antologi,id,"Hal yang Tak Kau Bawa Pergi Saat Meninggalkanku adalah sebuah kumpulan cerita tentang cinta dan kenangan. Terdiri dari dua puluh delapan cerita, buku ini akan membuat Anda berbunga-bunga dalam kebahagiaan maupun terlarut dalam kesedihan. Daftar Hal yang Tak Kau Bawa Pergi Saat Meninggalkanku: No. 119: Aroma parfum di kerah baju. Aromanya hinggap tak sampai satu detik, lenyapnya butuh waktu seumur hidup. No. 071: Kantong berisi tumpukan karcis bioskop. “Biar jadi kenang-kenangan.” No. 029: Hasil foto-foto di photo box. No. 015: Fotokopian catatan Statistika Lanjutan. Gara-gara kamu aku ngulang mulu, nih! No. 009: Harapan melihat sepatumu terhenti di pintu rumah. Kau masuk dan menyalami kedua orang tuaku, lalu: “Om, Tante, bolehkah aku memanggilmu Papa dan Mama?”",
5037,Cerpen Pilihan Kompas 2023 : Istri Sempurna,Kompas,Fiction|Antologi,id,"Harian Kompas sejak awal berkomitmen kuat untuk memberi ruang bagi sastrawan. Cerpen Pilihan Kompas adalah ikhtiar Harian Kompas dalam berkomitmen dan bersetia merawat dan memajukan sastra Indonesia. Cerpen Pilihan Kompas sudah terselenggara sejak 1992 dengan terbitnya buku Cerpen Pilihan Kompas bertajuk “Kado Istimewa”. Lalu, dilanjutkan dengan malam penganugerahan Cerpen Pilihan Kompas. Tahun ini kami hadir dan semoga tetap bisa hadir pada tahun-tahun berikutnya mengiringi perkembangan sastra Indonesia yang kian matang, meski tak kunjung mapan. Sebagian besar cerpen-cerpen yang dimuat selama 2023 masih menggunakan gaya realisme sosial. Isu-isu yang diangkat dalam cerpen-cerpen kali ini relatif beragam dan relevan. Isu itu, antara lain kekerasan terhadap perempuan, kerusakan lingkungan, dan kematian. Isu-isu ini memang berulang hampir setiap tahun, tetapi tetap saja menarik karena dalam dunia nyata isu-isu tersebut tak pernah surut, seolah abadi. Maka, menjadi penting untuk menceritakannya kembali, terus, dan berulang kali guna menjaga kewarasan kita bahwa masih banyak hal-hal yang menjadi pekerjaan bersama.",
5038,Paune,"Ade Hutasoit, dkk",Fiction|Antologi,id,"“Paune: Embun Segar Sastra Toba"" Paune adalah sebuah persembahan istimewa dari sembilan penulis muda berbakat yang terpilih dalam Balige Writers Festival 2024. Karya-karya mulai dari esai mendalam hingga puisi yang menyentuh, membawa angin segar bagi dunia sastra Sumatra. Paune, kata dalam bahasa Batak yang memiliki arti membuat bagus, rapi, indah. Dengan semangat ""paune"" atau memperindah, para penulis mengajak pembaca untuk merenung dan merayakan keindahan kata-kata. Melalui buku ini, pembaca diajak untuk menyaksikan lahirnya generasi baru penulis yang penuh potensi dan harapan.",
5039,Cerobong Tua Terus Mendera,Raudal Tanjung Banua,Fiction|Antologi,id,"Sinopsis : Cerobong Tua Terus Mendera merupakan kumpulan cerpen terbaru Raudal Tanjung Banua yang terdiri atas 11 cerita pendek, semuanya ditulis dalam rentang waktu yang panjang, yaitu antara tahun 2004 hingga 2021. Buku ini mencakup cerpen-cerpen dengan reputasi yang kuat, termasuk satu karya yang pernah mendapatkan Anugerah Horison, penghargaan bergengsi di bidang sastra. Pemilihan cerpen-cerpen yang dimuat dalam kumpulan ini berfokus pada kesamaan karakteristik, yakni cerpen-cerpen yang memiliki nuansa “majalah” atau “jurnal” dalam penyajiannya, meskipun ada beberapa yang awalnya diterbitkan di surat kabar. Karya-karya ini umumnya ditulis dalam format yang relatif panjang, yang memberikan ruang bagi Raudal untuk mengeksplorasi narasi dengan mendalam, mengurai konflik, dan menggambarkan kehidupan sosial-budaya yang rumit di tengah masyarakat Indonesia. Tema-tema yang diangkat sangat bervariasi namun tetap selaras dengan gaya khas Raudal yang memadukan detail latar lokal dengan isu sosial yang dekat dengan masyarakat kelas bawah. Hal inilah yang menjadikan cerpen-cerpen dalam buku ini selalu menarik perhatian pembaca dan mendapat apresiasi, tidak hanya karena keindahan narasi, tetapi juga kedalaman perspektif yang dihadirkan.",
5040,Tanpa Rencana,Dee Lestari,Fiction|Antologi,id,"Tanpa Rencana merupakan karya antologi Dee yang keempat. Tajuk antologi ini dipilih untuk menggambarkan proses kreatif unik Dee saat menuliskan karya-karya di dalamnya. Dee menggarap ide-ide yang tebersit spontan, tak jarang ditulis sekali jadi. Kendati demikian, 18 cerita dalam Tanpa Rencana begitu kaya akan makna dan diperkuat impresinya oleh ilustrasi di halaman-halamannya. Berbagai perenungan mendalam tentang hidup, kematian, kehilangan, penerimaan, dan spiritualitas, kembali berhasil diolah Dee menjadi cerita pendek serta puisi naratif yang renyah, lincah, sekaligus menyentuh. Keunggulan 1. Buku pertama Dee Lestari dalam tiga tahun terakhir setelah menutup trilogi ""Rapijali"". Pasti sudah ditunggu-tunggu penggemarnya. 2. Gaya yang segar bagi para penggemarnya. Buku ini adalah eksperimen Dee Lestari untuk menulis secara reflektif, personal, dan sesuai judulnya: tanpa rencana. 3. Tema-tema tentang hubungan antar manusia, baik dengan keluarga maupun pasangan, dan latarnya mayoritas kelompok masyarakat urban akan cocok dengan pembaca Dee Lestari yang kebanyakan berasal dari lapisan sosial yang kurang lebih sama. 4. Disertai ilustrasi yang memperkuat pengalaman menghayati bukunya secara utuh.",
5041,Tanpa Rencana,Dee Lestari,Fiction|Antologi,id,"Tanpa Rencana merupakan karya antologi Dee yang keempat. Tajuk antologi ini dipilih untuk menggambarkan proses kreatif unik Dee saat menuliskan karya-karya di dalamnya. Dee menggarap ide-ide yang tebersit spontan, tak jarang ditulis sekali jadi. Kendati demikian, 18 cerita dalam Tanpa Rencana begitu kaya akan makna dan diperkuat impresinya oleh ilustrasi di halaman-halamannya. Berbagai perenungan mendalam tentang hidup, kematian, kehilangan, penerimaan, dan spiritualitas, kembali berhasil diolah Dee menjadi cerita pendek serta puisi naratif yang renyah, lincah, sekaligus menyentuh. Keunggulan 1. Buku pertama Dee Lestari dalam tiga tahun terakhir setelah menutup trilogi ""Rapijali"". Pasti sudah ditunggu-tunggu penggemarnya. 2. Gaya yang segar bagi para penggemarnya. Buku ini adalah eksperimen Dee Lestari untuk menulis secara reflektif, personal, dan sesuai judulnya: tanpa rencana. 3. Tema-tema tentang hubungan antar manusia, baik dengan keluarga maupun pasangan, dan latarnya mayoritas kelompok masyarakat urban akan cocok dengan pembaca Dee Lestari yang kebanyakan berasal dari lapisan sosial yang kurang lebih sama. 4. Disertai ilustrasi yang memperkuat pengalaman menghayati bukunya secara utuh. 5. Edisi hardcover dan sampul linen yang lebih eksklusif fisiknya serta dijual terbatas.",
5042,"Kuliah Kerja Ngonten; Dari Serem ke Sayang, dari Ketawa ke Bimbang",Ign Joko Dwiatmoko,Fiction|Antologi,id,"Kuliah Kerja Ngonten (KKN) adalah proyek kreatif yang mengangkat tentang dunia anak muda termasuk di dalamnya cerita kehidupan kampus semasa menjalani Kuliah Kerja Nyata yang dikemas dan dikembangkan menjadi berbagai bentuk konten. Dalam Kuliah Kerja Ngonten (KKN), ada 4 pilar utama yang diangkat, yaitu kisah romansa, humor, horor, dan kearifan lokal. Keempat pilar tersebut menghadirkan karya autentik dan menarik. Prolog: Ruangan rumah Pak Dukuh cukup luas dengan langit langitnya yang tinggi. Khas bangunan Belanda tempo dulu. Rumah ini berada di salah satu dusun Kabupaten Bantul. Waktu itu tahun 1995, keadaan kampung masih sepi sekali. Selepas Isya, suasananya serasa di hutan, terlebih lagi penerangan lampu jalan yang masih terbatas. Jarak antar tetangga cukup jauh karena rata-rata rumah di dusun ini memiliki pekarangan yang luas. Setiap pekarangan rata-rata ditanami pohon kepel, rambutan, kluwih, dan mangga. Sudah dua minggu kami tinggal di sini. Tak ada kejadian apa pun yang sebagaimana diceritakan penduduk kampung. Tak ada penampakan, suara rintihan perempuan, dan bau kembang. Ini semakin menguatkan hipotesisku bahwa penampakan hanyalah halusinasi akibat terlalu percaya dengan cerita takhayul. Sejujurnya aku suka tinggal di sini. Aku suka rumah yang luas, bersih, dan fasilitasnya juga lengkap. Namun, anehnya kenapa Pak Dukuh tidak tinggal di sini? Beliau memilih tinggal di rumahnya yang berada di pinggir jalan. Entah karena akses jalan mobil atau alasan tertentu, aku belum berani mengorek lebih jauh. Lonceng jam berdenting sebelas kali. Malam itu aku duduk sendiri di ruang tengah. Aku memilih jaga rumah daripada ikut teman-teman menonton wayang kulit di rumah Pak Lurah. Aku harus menyelesaikan laporan KKN. Daripada tugasku semakin menumpuk, lebih baik aku mulai mencicil pengerjaannya.",
